ticker|company|date|close
SWRAY|Swire Pacific Limited|2015-04-17|13.505
SWRAY|Swire Pacific Limited|2015-04-16|13.545
SWRAY|Swire Pacific Limited|2015-04-15|13.64
SWRAY|Swire Pacific Limited|2015-04-14|13.84
SWRAY|Swire Pacific Limited|2015-04-13|13.76
SWRAY|Swire Pacific Limited|2015-04-10|14.26
SWRAY|Swire Pacific Limited|2015-04-09|14.26
SWRAY|Swire Pacific Limited|2015-04-08|13.98
SWRAY|Swire Pacific Limited|2015-04-07|13.88
SWRAY|Swire Pacific Limited|2015-04-06|13.84
SWRAY|Swire Pacific Limited|2015-04-02|13.76
SWRAY|Swire Pacific Limited|2015-04-01|13.735
SWRAY|Swire Pacific Limited|2015-03-31|13.625
SWRAY|Swire Pacific Limited|2015-03-30|13.51
SWRAY|Swire Pacific Limited|2015-03-27|13.535
SWRAY|Swire Pacific Limited|2015-03-26|13.53
SWRAY|Swire Pacific Limited|2015-03-25|13.4
SWRAY|Swire Pacific Limited|2015-03-24|13.11
SWRAY|Swire Pacific Limited|2015-03-23|13.05
SWRAY|Swire Pacific Limited|2015-03-20|13.29
SWRAY|Swire Pacific Limited|2015-03-19|13.31
SWRAY|Swire Pacific Limited|2015-03-18|13.3
SWRAY|Swire Pacific Limited|2015-03-17|13.19
SWRAY|Swire Pacific Limited|2015-03-16|13.29
SWRAY|Swire Pacific Limited|2015-03-13|13.22
SWRAY|Swire Pacific Limited|2015-03-12|13.36
SWRAY|Swire Pacific Limited|2015-03-11|13.31
SWRAY|Swire Pacific Limited|2015-03-10|13.305
SWRAY|Swire Pacific Limited|2015-03-09|13.41
SWRAY|Swire Pacific Limited|2015-03-06|13.41
SWRAY|Swire Pacific Limited|2015-03-05|13.475
SWRAY|Swire Pacific Limited|2015-03-04|13.72
SWRAY|Swire Pacific Limited|2015-03-03|13.71
SWRAY|Swire Pacific Limited|2015-03-02|13.86
SWRAY|Swire Pacific Limited|2015-02-27|13.732
SWRAY|Swire Pacific Limited|2015-02-26|13.73
SWRAY|Swire Pacific Limited|2015-02-25|13.7
SWRAY|Swire Pacific Limited|2015-02-24|13.75
SWRAY|Swire Pacific Limited|2015-02-23|13.73
SWRAY|Swire Pacific Limited|2015-02-20|13.72
SWRAY|Swire Pacific Limited|2015-02-19|13.67
SWRAY|Swire Pacific Limited|2015-02-18|13.705
SWRAY|Swire Pacific Limited|2015-02-17|13.66
SWRAY|Swire Pacific Limited|2015-02-13|13.48
SWRAY|Swire Pacific Limited|2015-02-12|13.5
SWRAY|Swire Pacific Limited|2015-02-11|13.535
SWRAY|Swire Pacific Limited|2015-02-10|13.5
SWRAY|Swire Pacific Limited|2015-02-09|13.45
SWRAY|Swire Pacific Limited|2015-02-06|13.62
SWRAY|Swire Pacific Limited|2015-02-05|13.54
SWRAY|Swire Pacific Limited|2015-02-04|13.54
SWRAY|Swire Pacific Limited|2015-02-03|13.51
SWRAY|Swire Pacific Limited|2015-02-02|13.56
SWRAY|Swire Pacific Limited|2015-01-30|13.345
SWRAY|Swire Pacific Limited|2015-01-29|13.49
SWRAY|Swire Pacific Limited|2015-01-28|13.34
SWRAY|Swire Pacific Limited|2015-01-27|13.33
SWRAY|Swire Pacific Limited|2015-01-26|13.38
SWRAY|Swire Pacific Limited|2015-01-23|13.35
SWRAY|Swire Pacific Limited|2015-01-22|13.13
SWRAY|Swire Pacific Limited|2015-01-21|13.2
SWRAY|Swire Pacific Limited|2015-01-20|13.29
SWRAY|Swire Pacific Limited|2015-01-16|13.21
SWRAY|Swire Pacific Limited|2015-01-15|13.27
SWRAY|Swire Pacific Limited|2015-01-14|13.13
SWRAY|Swire Pacific Limited|2015-01-13|13.15
SWRAY|Swire Pacific Limited|2015-01-12|12.98
SWRAY|Swire Pacific Limited|2015-01-09|12.84
SWRAY|Swire Pacific Limited|2015-01-08|12.94
SWRAY|Swire Pacific Limited|2015-01-07|12.79
SWRAY|Swire Pacific Limited|2015-01-06|12.6
SWRAY|Swire Pacific Limited|2015-01-05|12.748
SWRAY|Swire Pacific Limited|2015-01-02|12.97
SWRAY|Swire Pacific Limited|2014-12-31|12.97
SWRAY|Swire Pacific Limited|2014-12-30|12.93
SWRAY|Swire Pacific Limited|2014-12-29|13.02
SWRAY|Swire Pacific Limited|2014-12-26|13.145
SWRAY|Swire Pacific Limited|2014-12-24|12.75
SWRAY|Swire Pacific Limited|2014-12-23|12.75
SWRAY|Swire Pacific Limited|2014-12-22|12.86
SWRAY|Swire Pacific Limited|2014-12-19|12.885
SWRAY|Swire Pacific Limited|2014-12-18|12.84
SWRAY|Swire Pacific Limited|2014-12-17|12.81
SWRAY|Swire Pacific Limited|2014-12-16|12.67
SWRAY|Swire Pacific Limited|2014-12-15|12.8
SWRAY|Swire Pacific Limited|2014-12-12|13.03
SWRAY|Swire Pacific Limited|2014-12-11|13.12
SWRAY|Swire Pacific Limited|2014-12-10|13.17
SWRAY|Swire Pacific Limited|2014-12-09|13.36
SWRAY|Swire Pacific Limited|2014-12-08|13.29
SWRAY|Swire Pacific Limited|2014-12-05|13.53
SWRAY|Swire Pacific Limited|2014-12-04|13.43
SWRAY|Swire Pacific Limited|2014-12-03|13.46
SWRAY|Swire Pacific Limited|2014-12-02|13.58
SWRAY|Swire Pacific Limited|2014-12-01|13.72
SWRAY|Swire Pacific Limited|2014-11-28|13.752
SWRAY|Swire Pacific Limited|2014-11-26|13.625
SWRAY|Swire Pacific Limited|2014-11-25|13.44
SWRAY|Swire Pacific Limited|2014-11-24|13.38
SWRAY|Swire Pacific Limited|2014-11-21|13.46
SWRAY|Swire Pacific Limited|2014-11-20|13.24
SWRAY|Swire Pacific Limited|2014-11-19|13.366
SWRAY|Swire Pacific Limited|2014-11-18|13.5365
SWRAY|Swire Pacific Limited|2014-11-17|13.515
SWRAY|Swire Pacific Limited|2014-11-14|13.55
SWRAY|Swire Pacific Limited|2014-11-13|13.45
SWRAY|Swire Pacific Limited|2014-11-12|13.25
SWRAY|Swire Pacific Limited|2014-11-11|13.25
SWRAY|Swire Pacific Limited|2014-11-10|13.106
SWRAY|Swire Pacific Limited|2014-11-07|13.14
SWRAY|Swire Pacific Limited|2014-11-06|13.09
SWRAY|Swire Pacific Limited|2014-11-05|13.3
SWRAY|Swire Pacific Limited|2014-11-04|13.205
SWRAY|Swire Pacific Limited|2014-11-03|13.205
SWRAY|Swire Pacific Limited|2014-10-31|13.15
SWRAY|Swire Pacific Limited|2014-10-30|13.18
SWRAY|Swire Pacific Limited|2014-10-29|13.2
SWRAY|Swire Pacific Limited|2014-10-28|13.15
SWRAY|Swire Pacific Limited|2014-10-27|13.102
SWRAY|Swire Pacific Limited|2014-10-24|13.205
SWRAY|Swire Pacific Limited|2014-10-23|13.2825
SWRAY|Swire Pacific Limited|2014-10-22|13.13
SWRAY|Swire Pacific Limited|2014-10-21|12.99
SWRAY|Swire Pacific Limited|2014-10-20|12.84
SWRAY|Swire Pacific Limited|2014-10-17|13.02
SWRAY|Swire Pacific Limited|2014-10-16|12.785
SWRAY|Swire Pacific Limited|2014-10-15|12.86
SWRAY|Swire Pacific Limited|2014-10-14|12.89
SWRAY|Swire Pacific Limited|2014-10-13|12.95
SWRAY|Swire Pacific Limited|2014-10-10|12.78
SWRAY|Swire Pacific Limited|2014-10-09|12.84
SWRAY|Swire Pacific Limited|2014-10-08|13.0
SWRAY|Swire Pacific Limited|2014-10-07|12.91
SWRAY|Swire Pacific Limited|2014-10-06|12.895
SWRAY|Swire Pacific Limited|2014-10-03|12.815
SWRAY|Swire Pacific Limited|2014-10-02|12.725
SWRAY|Swire Pacific Limited|2014-10-01|12.74
SWRAY|Swire Pacific Limited|2014-09-30|12.87
SWRAY|Swire Pacific Limited|2014-09-29|12.875
SWRAY|Swire Pacific Limited|2014-09-26|13.39
SWRAY|Swire Pacific Limited|2014-09-25|13.165
SWRAY|Swire Pacific Limited|2014-09-24|13.215
SWRAY|Swire Pacific Limited|2014-09-23|13.14
SWRAY|Swire Pacific Limited|2014-09-22|13.185
SWRAY|Swire Pacific Limited|2014-09-19|13.2
SWRAY|Swire Pacific Limited|2014-09-18|13.32
SWRAY|Swire Pacific Limited|2014-09-17|13.35
SWRAY|Swire Pacific Limited|2014-09-16|13.42
SWRAY|Swire Pacific Limited|2014-09-15|13.285
SWRAY|Swire Pacific Limited|2014-09-12|13.32
SWRAY|Swire Pacific Limited|2014-09-11|13.34
SWRAY|Swire Pacific Limited|2014-09-10|13.345
SWRAY|Swire Pacific Limited|2014-09-09|13.45
SWRAY|Swire Pacific Limited|2014-09-08|13.475
SWRAY|Swire Pacific Limited|2014-09-05|13.712
SWRAY|Swire Pacific Limited|2014-09-04|13.73
SWRAY|Swire Pacific Limited|2014-09-03|13.719
SWRAY|Swire Pacific Limited|2014-09-02|13.36
SWRAY|Swire Pacific Limited|2014-08-29|13.36
SWRAY|Swire Pacific Limited|2014-08-28|13.36
SWRAY|Swire Pacific Limited|2014-08-27|13.45
SWRAY|Swire Pacific Limited|2014-08-26|13.44
SWRAY|Swire Pacific Limited|2014-08-25|13.575
SWRAY|Swire Pacific Limited|2014-08-22|13.58
SWRAY|Swire Pacific Limited|2014-08-21|13.43
SWRAY|Swire Pacific Limited|2014-08-20|13.35
SWRAY|Swire Pacific Limited|2014-08-19|13.11
SWRAY|Swire Pacific Limited|2014-08-18|12.93
SWRAY|Swire Pacific Limited|2014-08-15|12.7315
SWRAY|Swire Pacific Limited|2014-08-14|12.865
SWRAY|Swire Pacific Limited|2014-08-13|12.85
SWRAY|Swire Pacific Limited|2014-08-12|12.78
SWRAY|Swire Pacific Limited|2014-08-11|12.74
SWRAY|Swire Pacific Limited|2014-08-08|12.64
SWRAY|Swire Pacific Limited|2014-08-07|12.71
SWRAY|Swire Pacific Limited|2014-08-06|12.64
SWRAY|Swire Pacific Limited|2014-08-05|12.65
SWRAY|Swire Pacific Limited|2014-08-04|12.74
SWRAY|Swire Pacific Limited|2014-08-01|12.82
SWRAY|Swire Pacific Limited|2014-07-31|12.72
SWRAY|Swire Pacific Limited|2014-07-30|12.86
SWRAY|Swire Pacific Limited|2014-07-29|12.65
SWRAY|Swire Pacific Limited|2014-07-28|12.5605
SWRAY|Swire Pacific Limited|2014-07-25|12.4555
SWRAY|Swire Pacific Limited|2014-07-24|12.52
SWRAY|Swire Pacific Limited|2014-07-23|12.55
SWRAY|Swire Pacific Limited|2014-07-22|12.53
SWRAY|Swire Pacific Limited|2014-07-21|12.392
SWRAY|Swire Pacific Limited|2014-07-18|12.52
SWRAY|Swire Pacific Limited|2014-07-17|12.442
SWRAY|Swire Pacific Limited|2014-07-16|12.43
SWRAY|Swire Pacific Limited|2014-07-15|12.43
SWRAY|Swire Pacific Limited|2014-07-14|12.48
SWRAY|Swire Pacific Limited|2014-07-11|12.34
SWRAY|Swire Pacific Limited|2014-07-10|12.34
SWRAY|Swire Pacific Limited|2014-07-09|12.45
SWRAY|Swire Pacific Limited|2014-07-08|12.532
SWRAY|Swire Pacific Limited|2014-07-07|12.59
SWRAY|Swire Pacific Limited|2014-07-03|12.5
SWRAY|Swire Pacific Limited|2014-07-02|12.6
SWRAY|Swire Pacific Limited|2014-07-01|12.39
SWRAY|Swire Pacific Limited|2014-06-30|12.28
SWRAY|Swire Pacific Limited|2014-06-27|12.3
SWRAY|Swire Pacific Limited|2014-06-26|12.22
SWRAY|Swire Pacific Limited|2014-06-25|12.1
SWRAY|Swire Pacific Limited|2014-06-24|12.13
SWRAY|Swire Pacific Limited|2014-06-23|12.09
SWRAY|Swire Pacific Limited|2014-06-20|12.06
SWRAY|Swire Pacific Limited|2014-06-19|12.12
SWRAY|Swire Pacific Limited|2014-06-18|12.165
SWRAY|Swire Pacific Limited|2014-06-17|12.2
SWRAY|Swire Pacific Limited|2014-06-16|12.28
SWRAY|Swire Pacific Limited|2014-06-13|12.21
SWRAY|Swire Pacific Limited|2014-06-12|12.13
SWRAY|Swire Pacific Limited|2014-06-11|12.09
SWRAY|Swire Pacific Limited|2014-06-10|12.2
SWRAY|Swire Pacific Limited|2014-06-09|12.13
SWRAY|Swire Pacific Limited|2014-06-06|11.97
SWRAY|Swire Pacific Limited|2014-06-05|12.21
SWRAY|Swire Pacific Limited|2014-06-04|12.14
SWRAY|Swire Pacific Limited|2014-06-03|12.12
SWRAY|Swire Pacific Limited|2014-06-02|11.94
SWRAY|Swire Pacific Limited|2014-05-30|11.86
SWRAY|Swire Pacific Limited|2014-05-29|11.96
SWRAY|Swire Pacific Limited|2014-05-28|11.99
SWRAY|Swire Pacific Limited|2014-05-27|11.96
SWRAY|Swire Pacific Limited|2014-05-23|11.86
SWRAY|Swire Pacific Limited|2014-05-22|11.73
SWRAY|Swire Pacific Limited|2014-05-21|11.81
SWRAY|Swire Pacific Limited|2014-05-20|11.76
SWRAY|Swire Pacific Limited|2014-05-19|11.7
SWRAY|Swire Pacific Limited|2014-05-16|11.77
SWRAY|Swire Pacific Limited|2014-05-15|11.71
SWRAY|Swire Pacific Limited|2014-05-14|11.68
SWRAY|Swire Pacific Limited|2014-05-13|11.64
SWRAY|Swire Pacific Limited|2014-05-12|11.73
SWRAY|Swire Pacific Limited|2014-05-09|11.65
SWRAY|Swire Pacific Limited|2014-05-08|11.67
SWRAY|Swire Pacific Limited|2014-05-07|11.57
SWRAY|Swire Pacific Limited|2014-05-06|11.55
SWRAY|Swire Pacific Limited|2014-05-05|11.57
SWRAY|Swire Pacific Limited|2014-05-02|11.62
SWRAY|Swire Pacific Limited|2014-05-01|11.57
SWRAY|Swire Pacific Limited|2014-04-30|11.53
SWRAY|Swire Pacific Limited|2014-04-29|11.875
SWRAY|Swire Pacific Limited|2014-04-28|11.69
SWRAY|Swire Pacific Limited|2014-04-25|11.32
SWRAY|Swire Pacific Limited|2014-04-24|11.62
SWRAY|Swire Pacific Limited|2014-04-23|11.525
SWRAY|Swire Pacific Limited|2014-04-22|11.63
SWRAY|Swire Pacific Limited|2014-04-21|11.77
SWRAY|Swire Pacific Limited|2014-04-17|11.84
SWRAY|Swire Pacific Limited|2014-04-16|11.9
SWRAY|Swire Pacific Limited|2014-04-15|11.8
SWRAY|Swire Pacific Limited|2014-04-14|11.94
SWRAY|Swire Pacific Limited|2014-04-11|11.69
SWRAY|Swire Pacific Limited|2014-04-10|11.59
SWRAY|Swire Pacific Limited|2014-04-09|11.71
SWRAY|Swire Pacific Limited|2014-04-08|11.71
SWRAY|Swire Pacific Limited|2014-04-07|11.63
SWRAY|Swire Pacific Limited|2014-04-04|11.97
SWRAY|Swire Pacific Limited|2014-04-03|11.92
SWRAY|Swire Pacific Limited|2014-04-02|11.9
SWRAY|Swire Pacific Limited|2014-04-01|11.75
SWRAY|Swire Pacific Limited|2014-03-31|11.69
SWRAY|Swire Pacific Limited|2014-03-28|11.62
SWRAY|Swire Pacific Limited|2014-03-27|11.51
SWRAY|Swire Pacific Limited|2014-03-26|11.32
SWRAY|Swire Pacific Limited|2014-03-25|11.39
SWRAY|Swire Pacific Limited|2014-03-24|11.26
SWRAY|Swire Pacific Limited|2014-03-21|11.33
SWRAY|Swire Pacific Limited|2014-03-20|11.115
SWRAY|Swire Pacific Limited|2014-03-19|11.025
SWRAY|Swire Pacific Limited|2014-03-18|11.08
SWRAY|Swire Pacific Limited|2014-03-17|11.075
SWRAY|Swire Pacific Limited|2014-03-14|11.12
SWRAY|Swire Pacific Limited|2014-03-13|11.06
SWRAY|Swire Pacific Limited|2014-03-12|11.12
SWRAY|Swire Pacific Limited|2014-03-11|11.15
SWRAY|Swire Pacific Limited|2014-03-10|11.03
SWRAY|Swire Pacific Limited|2014-03-07|11.22
SWRAY|Swire Pacific Limited|2014-03-06|11.39
SWRAY|Swire Pacific Limited|2014-03-05|11.28
SWRAY|Swire Pacific Limited|2014-03-04|11.23
SWRAY|Swire Pacific Limited|2014-03-03|11.26
SWRAY|Swire Pacific Limited|2014-02-28|11.26
SWRAY|Swire Pacific Limited|2014-02-27|11.1345
SWRAY|Swire Pacific Limited|2014-02-26|11.01
SWRAY|Swire Pacific Limited|2014-02-25|10.85
SWRAY|Swire Pacific Limited|2014-02-24|10.872
SWRAY|Swire Pacific Limited|2014-02-21|10.91
SWRAY|Swire Pacific Limited|2014-02-20|10.86
SWRAY|Swire Pacific Limited|2014-02-19|10.81
SWRAY|Swire Pacific Limited|2014-02-18|11.13
SWRAY|Swire Pacific Limited|2014-02-14|11.22
SWRAY|Swire Pacific Limited|2014-02-13|11.22
SWRAY|Swire Pacific Limited|2014-02-12|11.1
SWRAY|Swire Pacific Limited|2014-02-11|10.7625
SWRAY|Swire Pacific Limited|2014-02-10|10.64
SWRAY|Swire Pacific Limited|2014-02-07|10.68
SWRAY|Swire Pacific Limited|2014-02-06|10.65
SWRAY|Swire Pacific Limited|2014-02-05|10.41
SWRAY|Swire Pacific Limited|2014-02-04|10.605
SWRAY|Swire Pacific Limited|2014-02-03|10.51
SWRAY|Swire Pacific Limited|2014-01-31|10.71
SWRAY|Swire Pacific Limited|2014-01-30|10.755
SWRAY|Swire Pacific Limited|2014-01-29|10.72
SWRAY|Swire Pacific Limited|2014-01-28|10.795
SWRAY|Swire Pacific Limited|2014-01-27|10.92
SWRAY|Swire Pacific Limited|2014-01-24|10.96
SWRAY|Swire Pacific Limited|2014-01-23|11.08
SWRAY|Swire Pacific Limited|2014-01-22|11.35
SWRAY|Swire Pacific Limited|2014-01-21|11.2
SWRAY|Swire Pacific Limited|2014-01-17|11.41
SWRAY|Swire Pacific Limited|2014-01-16|11.27
SWRAY|Swire Pacific Limited|2014-01-15|11.38
SWRAY|Swire Pacific Limited|2014-01-14|11.39
SWRAY|Swire Pacific Limited|2014-01-13|11.31
SWRAY|Swire Pacific Limited|2014-01-10|11.58
SWRAY|Swire Pacific Limited|2014-01-09|11.38
SWRAY|Swire Pacific Limited|2014-01-08|11.418
SWRAY|Swire Pacific Limited|2014-01-07|11.53
SWRAY|Swire Pacific Limited|2014-01-06|11.53
SWRAY|Swire Pacific Limited|2014-01-03|11.54
SWRAY|Swire Pacific Limited|2014-01-02|11.65
SWRAY|Swire Pacific Limited|2013-12-31|11.71
SWRAY|Swire Pacific Limited|2013-12-30|11.71
SWRAY|Swire Pacific Limited|2013-12-27|11.78
SWRAY|Swire Pacific Limited|2013-12-26|11.74
SWRAY|Swire Pacific Limited|2013-12-24|11.78
SWRAY|Swire Pacific Limited|2013-12-23|11.592
SWRAY|Swire Pacific Limited|2013-12-20|11.71
SWRAY|Swire Pacific Limited|2013-12-19|11.53
SWRAY|Swire Pacific Limited|2013-12-18|11.72
SWRAY|Swire Pacific Limited|2013-12-17|11.68
SWRAY|Swire Pacific Limited|2013-12-16|11.69
SWRAY|Swire Pacific Limited|2013-12-13|11.79
SWRAY|Swire Pacific Limited|2013-12-12|11.79
SWRAY|Swire Pacific Limited|2013-12-11|11.74
SWRAY|Swire Pacific Limited|2013-12-10|11.95
SWRAY|Swire Pacific Limited|2013-12-09|11.915
SWRAY|Swire Pacific Limited|2013-12-06|12.0
SWRAY|Swire Pacific Limited|2013-12-05|11.965
SWRAY|Swire Pacific Limited|2013-12-04|12.05
SWRAY|Swire Pacific Limited|2013-12-03|12.0
SWRAY|Swire Pacific Limited|2013-12-02|12.1
SWRAY|Swire Pacific Limited|2013-11-29|12.044
SWRAY|Swire Pacific Limited|2013-11-27|11.9
SWRAY|Swire Pacific Limited|2013-11-26|11.79
SWRAY|Swire Pacific Limited|2013-11-25|11.71
SWRAY|Swire Pacific Limited|2013-11-22|11.97
SWRAY|Swire Pacific Limited|2013-11-21|11.87
SWRAY|Swire Pacific Limited|2013-11-20|11.93
SWRAY|Swire Pacific Limited|2013-11-19|11.9
SWRAY|Swire Pacific Limited|2013-11-18|12.02
SWRAY|Swire Pacific Limited|2013-11-15|11.79
SWRAY|Swire Pacific Limited|2013-11-14|11.55
SWRAY|Swire Pacific Limited|2013-11-13|11.503
SWRAY|Swire Pacific Limited|2013-11-12|11.65
SWRAY|Swire Pacific Limited|2013-11-11|11.75
SWRAY|Swire Pacific Limited|2013-11-08|11.73
SWRAY|Swire Pacific Limited|2013-11-07|11.7
SWRAY|Swire Pacific Limited|2013-11-06|11.6
SWRAY|Swire Pacific Limited|2013-11-05|11.5
SWRAY|Swire Pacific Limited|2013-11-04|11.55
SWRAY|Swire Pacific Limited|2013-11-01|11.62
SWRAY|Swire Pacific Limited|2013-10-31|11.6
SWRAY|Swire Pacific Limited|2013-10-30|11.63
SWRAY|Swire Pacific Limited|2013-10-29|11.55
SWRAY|Swire Pacific Limited|2013-10-28|11.49
SWRAY|Swire Pacific Limited|2013-10-25|11.55
SWRAY|Swire Pacific Limited|2013-10-24|11.52
SWRAY|Swire Pacific Limited|2013-10-23|11.55
SWRAY|Swire Pacific Limited|2013-10-22|11.77
SWRAY|Swire Pacific Limited|2013-10-21|11.6
SWRAY|Swire Pacific Limited|2013-10-18|11.69
SWRAY|Swire Pacific Limited|2013-10-17|11.74
SWRAY|Swire Pacific Limited|2013-10-16|11.76
SWRAY|Swire Pacific Limited|2013-10-15|11.73
SWRAY|Swire Pacific Limited|2013-10-14|11.76
SWRAY|Swire Pacific Limited|2013-10-11|11.75
SWRAY|Swire Pacific Limited|2013-10-10|11.83
SWRAY|Swire Pacific Limited|2013-10-09|11.83
SWRAY|Swire Pacific Limited|2013-10-08|11.8
SWRAY|Swire Pacific Limited|2013-10-07|11.95
SWRAY|Swire Pacific Limited|2013-10-04|11.91
SWRAY|Swire Pacific Limited|2013-10-03|11.85
SWRAY|Swire Pacific Limited|2013-10-02|11.99
SWRAY|Swire Pacific Limited|2013-10-01|12.08
SWRAY|Swire Pacific Limited|2013-09-30|12.01
SWRAY|Swire Pacific Limited|2013-09-27|11.992
SWRAY|Swire Pacific Limited|2013-09-26|12.03
SWRAY|Swire Pacific Limited|2013-09-25|12.0
SWRAY|Swire Pacific Limited|2013-09-24|12.07
SWRAY|Swire Pacific Limited|2013-09-23|11.96
SWRAY|Swire Pacific Limited|2013-09-20|11.91
SWRAY|Swire Pacific Limited|2013-09-19|12.02
SWRAY|Swire Pacific Limited|2013-09-18|12.16
SWRAY|Swire Pacific Limited|2013-09-17|11.8
SWRAY|Swire Pacific Limited|2013-09-16|11.88
SWRAY|Swire Pacific Limited|2013-09-13|11.82
SWRAY|Swire Pacific Limited|2013-09-12|11.75
SWRAY|Swire Pacific Limited|2013-09-11|11.77
SWRAY|Swire Pacific Limited|2013-09-10|11.84
SWRAY|Swire Pacific Limited|2013-09-09|11.83
SWRAY|Swire Pacific Limited|2013-09-06|11.97
SWRAY|Swire Pacific Limited|2013-09-05|11.89
SWRAY|Swire Pacific Limited|2013-09-04|11.99
SWRAY|Swire Pacific Limited|2013-09-03|11.66
SWRAY|Swire Pacific Limited|2013-08-30|11.44
SWRAY|Swire Pacific Limited|2013-08-29|11.42
SWRAY|Swire Pacific Limited|2013-08-28|11.4
SWRAY|Swire Pacific Limited|2013-08-27|11.48
SWRAY|Swire Pacific Limited|2013-08-26|11.62
SWRAY|Swire Pacific Limited|2013-08-23|11.49
SWRAY|Swire Pacific Limited|2013-08-22|11.52
SWRAY|Swire Pacific Limited|2013-08-21|11.57
SWRAY|Swire Pacific Limited|2013-08-20|11.65
SWRAY|Swire Pacific Limited|2013-08-19|11.76
SWRAY|Swire Pacific Limited|2013-08-16|12.0
SWRAY|Swire Pacific Limited|2013-08-15|12.0
SWRAY|Swire Pacific Limited|2013-08-14|12.0
SWRAY|Swire Pacific Limited|2013-08-13|12.02
SWRAY|Swire Pacific Limited|2013-08-12|11.94
SWRAY|Swire Pacific Limited|2013-08-09|11.79
SWRAY|Swire Pacific Limited|2013-08-08|11.92
SWRAY|Swire Pacific Limited|2013-08-07|11.83
SWRAY|Swire Pacific Limited|2013-08-06|11.86
SWRAY|Swire Pacific Limited|2013-08-05|11.99
SWRAY|Swire Pacific Limited|2013-08-02|11.965
SWRAY|Swire Pacific Limited|2013-08-01|12.12
SWRAY|Swire Pacific Limited|2013-07-31|11.86
SWRAY|Swire Pacific Limited|2013-07-30|11.84
SWRAY|Swire Pacific Limited|2013-07-29|11.93
SWRAY|Swire Pacific Limited|2013-07-26|12.0
SWRAY|Swire Pacific Limited|2013-07-25|12.14
SWRAY|Swire Pacific Limited|2013-07-24|12.01
SWRAY|Swire Pacific Limited|2013-07-23|12.09
SWRAY|Swire Pacific Limited|2013-07-22|11.95
SWRAY|Swire Pacific Limited|2013-07-19|11.86
SWRAY|Swire Pacific Limited|2013-07-18|12.04
SWRAY|Swire Pacific Limited|2013-07-17|12.1
SWRAY|Swire Pacific Limited|2013-07-16|12.1
SWRAY|Swire Pacific Limited|2013-07-15|12.23
SWRAY|Swire Pacific Limited|2013-07-12|12.26
SWRAY|Swire Pacific Limited|2013-07-11|12.43
SWRAY|Swire Pacific Limited|2013-07-10|12.21
SWRAY|Swire Pacific Limited|2013-07-09|12.21
SWRAY|Swire Pacific Limited|2013-07-08|11.86
SWRAY|Swire Pacific Limited|2013-07-05|12.2
SWRAY|Swire Pacific Limited|2013-07-03|12.0
SWRAY|Swire Pacific Limited|2013-07-02|12.01
SWRAY|Swire Pacific Limited|2013-07-01|12.13
SWRAY|Swire Pacific Limited|2013-06-28|12.12
SWRAY|Swire Pacific Limited|2013-06-27|12.26
SWRAY|Swire Pacific Limited|2013-06-26|12.0
SWRAY|Swire Pacific Limited|2013-06-25|11.77
SWRAY|Swire Pacific Limited|2013-06-24|11.65
SWRAY|Swire Pacific Limited|2013-06-21|11.58
SWRAY|Swire Pacific Limited|2013-06-20|11.52
SWRAY|Swire Pacific Limited|2013-06-19|12.07
SWRAY|Swire Pacific Limited|2013-06-18|12.26
SWRAY|Swire Pacific Limited|2013-06-17|12.11
SWRAY|Swire Pacific Limited|2013-06-14|11.56
SWRAY|Swire Pacific Limited|2013-06-13|11.72
SWRAY|Swire Pacific Limited|2013-06-12|11.52
SWRAY|Swire Pacific Limited|2013-06-11|11.63
SWRAY|Swire Pacific Limited|2013-06-10|11.79
SWRAY|Swire Pacific Limited|2013-06-07|11.86
SWRAY|Swire Pacific Limited|2013-06-06|11.78
SWRAY|Swire Pacific Limited|2013-06-05|11.86
SWRAY|Swire Pacific Limited|2013-06-04|12.43
SWRAY|Swire Pacific Limited|2013-06-03|12.52
SWRAY|Swire Pacific Limited|2013-05-31|12.62
SWRAY|Swire Pacific Limited|2013-05-30|12.53
SWRAY|Swire Pacific Limited|2013-05-29|12.64
SWRAY|Swire Pacific Limited|2013-05-28|13.07
SWRAY|Swire Pacific Limited|2013-05-24|12.91
SWRAY|Swire Pacific Limited|2013-05-23|13.011
SWRAY|Swire Pacific Limited|2013-05-22|13.12
SWRAY|Swire Pacific Limited|2013-05-21|13.24
SWRAY|Swire Pacific Limited|2013-05-20|13.0
SWRAY|Swire Pacific Limited|2013-05-17|12.87
SWRAY|Swire Pacific Limited|2013-05-16|12.82
SWRAY|Swire Pacific Limited|2013-05-15|12.806
SWRAY|Swire Pacific Limited|2013-05-14|13.0
SWRAY|Swire Pacific Limited|2013-05-13|12.87
SWRAY|Swire Pacific Limited|2013-05-10|12.85
SWRAY|Swire Pacific Limited|2013-05-09|12.79
SWRAY|Swire Pacific Limited|2013-05-08|12.78
SWRAY|Swire Pacific Limited|2013-05-07|12.74
SWRAY|Swire Pacific Limited|2013-05-06|12.72
SWRAY|Swire Pacific Limited|2013-05-03|12.82
SWRAY|Swire Pacific Limited|2013-05-02|12.6
SWRAY|Swire Pacific Limited|2013-05-01|12.67
SWRAY|Swire Pacific Limited|2013-04-30|12.68
SWRAY|Swire Pacific Limited|2013-04-29|12.67
SWRAY|Swire Pacific Limited|2013-04-26|12.59
SWRAY|Swire Pacific Limited|2013-04-25|12.51
